"('Al', 'Ga', 0)","('Al', 'Ga', 1)","('Al', 'Ga', 2)","('Al', 'Ga', 3)","('In', 'O', 0)","('In', 'O', 1)","('In', 'O', 2)","('In', 'O', 3)","('Al', 'In', 0)","('Al', 'In', 1)","('Al', 'In', 2)","('Al', 'In', 3)","('Al', 'Al', 0)","('Al', 'Al', 1)","('Al', 'Al', 2)","('Al', 'Al', 3)","('Ga', 'Ga', 0)","('Ga', 'Ga', 1)","('Ga', 'Ga', 2)","('Ga', 'Ga', 3)","('Al', 'O', 0)","('Al', 'O', 1)","('Al', 'O', 2)","('Al', 'O', 3)","('Al', 'O', 4)","('In', 'Ga', 0)","('In', 'Ga', 1)","('In', 'Ga', 2)","('In', 'Ga', 3)","('O', 'O', 0)","('O', 'O', 1)","('O', 'O', 2)","('In', 'In', 0)","('In', 'In', 1)","('In', 'In', 2)","('In', 'In', 3)","('In', 'In', 4)","('Ga', 'O', 0)","('Ga', 'O', 1)","('Ga', 'O', 2)","('Ga', 'O', 3)","('Ga', 'O', 4)",5,"Bond_('Al', 'O')_mean","Bond_('Al', 'O')_std","Bond_('Ga', 'O')_mean","Bond_('Ga', 'O')_std","Bond_('In', 'O')_mean","Bond_('In', 'O')_std",IonChar_mean,IonChar_std,val_mean,val_std,grp_mean,grp_std,period_mean,period_std,p_mean,p_std,Norm0,Norm2,Norm3,Norm5,Norm7,Norm10
3.0,1.0,4.0,0.0,13.0,0.0,11.0,10.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,2.0,0.0,2.0,9.0,0.0,6.0,5.0,10.0,6.0,2.0,0.0,6.0,76.0,36.0,60.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,22.0,12.0,17.0,2133,2.07322959899,0.0585147961977,2.0862968562,0.0555317280542,2.07123033137,0.0586844101346,0.507675,0.0324602737974,0.0,2.44948974278,4.8,1.46969384567,1.83333333333,1.12792828771,2.8,1.46969384567,4.0,0.64463598686,0.607317794375,0.600278661934,0.600013537074,0.60000018272
4.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,10.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,12.0,6.0,0.0,0.0,1.0,0.0,38.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,2134,1.90723682569,0.0864926972258,1.97327096995,0.0623298672739,1.97327145539,0.0623439916244,0.539545454545,0.0365298474137,0.0,2.44948974278,4.8,1.46969384567,1.55,0.804673846972,2.8,1.46969384567,4.0,0.674536878162,0.624239073962,0.603704926175,0.600667416285,0.600058568019
9.0,8.0,7.0,4.0,23.0,0.0,39.0,52.0,4.0,0.0,1.0,6.0,2.0,0.0,2.0,2.0,94.0,14.0,26.0,60.0,17.0,0.0,13.0,31.0,3.0,26.0,4.0,15.0,19.0,340.0,134.0,608.0,4.0,10.0,2.0,4.0,0.0,82.0,0.0,120.0,173.0,71.0,2135,2.09536780053,0.169502488976,2.04605080139,0.136915876183,1.98329188645,0.143709669558,0.49887704918,0.0278610656913,0.0,2.44948974278,4.8,1.46969384567,1.8375,1.089079313,2.8,1.46969384567,4.0,0.662617914035,0.616997985663,0.601919485258,0.600262743218,0.600015413065
7.0,0.0,5.0,0.0,13.0,0.0,15.0,12.0,4.0,0.0,1.0,6.0,6.0,0.0,0.0,4.0,8.0,0.0,2.0,8.0,14.0,0.0,14.0,15.0,1.0,7.0,0.0,2.0,3.0,98.0,28.0,118.0,0.0,2.0,0.0,0.0,6.0,14.0,0.0,13.0,19.0,7.0,2136,2.0596332434,0.0645480674952,1.97823180912,0.0955469345292,2.02946097773,0.0894697202913,0.51712195122,0.0363010415237,0.0,2.44948974278,4.8,1.46969384567,1.8,1.1,2.8,1.46969384567,4.0,0.643234016513,0.606667530423,0.600211228778,0.600008151331,0.600000075703
0.0,1.0,1.0,0.0,32.0,0.0,40.0,30.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,3.0,6.0,6.0,0.0,1.0,4.0,98.0,28.0,118.0,10.0,32.0,0.0,8.0,24.0,4.0,0.0,4.0,4.0,3.0,2137,2.18224014758,0.0600730031679,2.18776574509,0.0524620567542,2.11432547108,0.130404922693,0.509363636364,0.027420207304,0.0,2.44948974278,4.8,1.46969384567,2.05,1.35922772191,2.8,1.46969384567,4.0,0.674536878162,0.624239073962,0.603704926175,0.600667416285,0.600058568019
25.0,8.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,38.0,56.0,4.0,0.0,2.0,6.0,91.0,23.0,102.0,129.0,69.0,0.0,0.0,0.0,0.0,280.0,198.0,408.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,22.0,33.0,13.0,2138,1.937403639,0.108846784656,1.91871712179,0.107629093294,,,0.554092592593,0.0298631251115,0.0,2.44948974278,4.8,1.46969384567,1.475,0.631961232988,2.8,1.46969384567,3.0,0.686476510887,0.63058985656,0.605497529398,0.601165898084,0.600130331078
14.0,6.0,10.0,10.0,41.0,15.0,41.0,91.0,32.0,0.0,7.0,21.0,18.0,0.0,8.0,10.0,8.0,0.0,0.0,0.0,41.0,7.0,53.0,54.0,30.0,17.0,0.0,6.0,6.0,280.0,198.0,264.0,10.0,24.0,0.0,10.0,20.0,26.0,6.0,30.0,28.0,20.0,2139,2.00730091287,0.106270944192,2.04444124766,0.111868527524,2.06625081004,0.114180419328,0.521064814815,0.0362783154158,0.0,2.44948974278,4.8,1.46969384567,1.8,1.12249721603,2.8,1.46969384567,4.0,0.644204936336,0.60709177359,0.600249599346,0.600010768782,0.600000115433
0.0,0.0,0.0,0.0,11.0,0.0,12.0,17.0,18.0,0.0,1.0,6.0,50.0,0.0,22.0,26.0,0.0,0.0,0.0,0.0,46.0,0.0,45.0,70.0,11.0,0.0,0.0,0.0,0.0,132.0,36.0,142.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2140,2.00668846871,0.0656586914745,,,1.95951077784,0.0838062903492,0.553684210526,0.0272301161286,0.0,2.44948974278,4.8,1.46969384567,1.55,0.835164654425,2.8,1.46969384567,3.0,0.686476510887,0.63058985656,0.605497529398,0.601165898084,0.600130331078
13.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,42.0,4.0,18.0,14.0,11.0,1.0,16.0,19.0,15.0,0.0,0.0,0.0,0.0,134.0,52.0,174.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,49.0,64.0,21.0,2141,1.9606441295,0.113009380472,1.99681591088,0.142001045107,,,0.501703703704,0.0330255959262,0.0,2.44948974278,4.8,1.46969384567,1.7,0.9,2.8,1.46969384567,3.0,0.678232998313,0.624879976953,0.603719041214,0.600667715689,0.600058569008
4.0,0.0,2.0,1.0,20.0,0.0,20.0,18.0,9.0,0.0,2.0,6.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,4.0,14.0,0.0,14.0,16.0,4.0,7.0,0.0,0.0,3.0,98.0,28.0,118.0,2.0,8.0,0.0,4.0,12.0,10.0,0.0,13.0,10.0,2.0,2142,2.0941229746,0.0748022782052,2.10159491851,0.0691648535665,2.07889859008,0.0835845277565,0.517,0.0345293024441,0.0,2.44948974278,4.8,1.46969384567,1.9,1.22065556157,2.8,1.46969384567,4.0,0.648074069841,0.609119934892,0.600523776088,0.600039797097,0.600001018082
0.0,0.0,0.0,0.0,42.0,0.0,52.0,63.0,16.0,0.0,5.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.0,11.0,16.0,0.0,0.0,0.0,0.0,134.0,46.0,162.0,16.0,52.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,2143,2.18061444199,0.105535109557,,,2.14650596344,0.15744029557,0.513333333333,0.0286860399653,0.0,2.44948974278,4.8,1.46969384567,2.05,1.3774977314,2.8,1.46969384567,3.0,0.686476510887,0.63058985656,0.605497529398,0.601165898084,0.600130331078
0.0,0.0,0.0,0.0,27.0,0.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,14.0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,6.0,20.0,200.0,98.0,256.0,6.0,6.0,0.0,0.0,4.0,63.0,0.0,77.0,72.0,70.0,2144,,,2.08221045348,0.0542323756133,2.07056188263,0.0550339479899,0.4889,0.00595734840344,0.0,2.44948974278,4.8,1.46969384567,1.9,1.13578166916,2.8,1.46969384567,3.0,0.678232998313,0.624879976953,0.603719041214,0.600667715689,0.600058569008
19.0,4.0,24.0,0.0,3.0,0.0,7.0,6.0,3.0,0.0,4.0,8.0,146.0,0.0,98.0,158.0,0.0,0.0,2.0,0.0,123.0,0.0,202.0,149.0,218.0,1.0,0.0,0.0,0.0,360.0,198.0,672.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,26.0,20.0,16.0,2145,1.95570984706,0.033235119501,1.95808160084,0.040445835905,1.95807628984,0.0404203063943,0.558369565217,0.024773196153,0.0,2.44948974278,4.8,1.46969384567,1.45,0.610327780787,2.8,1.46969384567,4.0,0.70156076002,0.641225146502,0.609362935988,0.602487399353,0.600387664303
7.0,0.0,2.0,0.0,12.0,0.0,12.0,15.0,4.0,0.0,4.0,3.0,2.0,0.0,8.0,4.0,8.0,0.0,0.0,8.0,14.0,0.0,12.0,16.0,0.0,8.0,0.0,1.0,7.0,90.0,28.0,116.0,0.0,2.0,0.0,0.0,2.0,15.0,0.0,19.0,12.0,9.0,2146,2.08964418611,0.00744744078749,1.99403030277,0.0900224145393,1.99989549417,0.0894951621455,0.516804878049,0.0365227757288,0.0,2.44948974278,4.8,1.46969384567,1.8,1.1,2.8,1.46969384567,4.0,0.643234016513,0.606667530423,0.600211228778,0.600008151331,0.600000075703
9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,36.0,0.0,0.0,12.0,9.0,0.0,10.0,7.0,9.0,0.0,0.0,0.0,0.0,76.0,36.0,64.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,30.0,18.0,27.0,2147,2.00852478502,0.058302028842,2.01523654825,0.0571736003277,,,0.50345,0.0342417508314,0.0,2.44948974278,4.8,1.46969384567,1.7,0.9,2.8,1.46969384567,3.0,0.678232998313,0.624879976953,0.603719041214,0.600667715689,0.600058569008
0.0,0.0,0.0,0.0,83.0,0.0,114.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,16.0,12.0,336.0,222.0,528.0,44.0,44.0,0.0,28.0,82.0,55.0,0.0,55.0,59.0,74.0,2148,,,2.15618877751,0.0363283405435,2.16892108567,0.0377746602473,0.49281884058,0.00636479846698,0.0,2.44948974278,4.8,1.46969384567,2.075,1.34884209602,2.8,1.46969384567,3.0,0.671751442127,0.620365722486,0.602454042766,0.600364979371,0.60002454987
0.0,0.0,0.0,0.0,40.0,0.0,65.0,69.0,33.0,0.0,16.0,65.0,96.0,0.0,36.0,90.0,0.0,0.0,0.0,0.0,98.0,0.0,137.0,130.0,115.0,0.0,0.0,0.0,0.0,360.0,198.0,624.0,24.0,10.0,4.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,2149,2.02770435292,0.0352851238945,,,2.03454268135,0.0351595358703,0.547,0.031304951685,0.0,2.44948974278,4.8,1.46969384567,1.65,0.988685996664,2.8,1.46969384567,3.0,0.671751442127,0.620365722486,0.602454042766,0.600364979371,0.60002454987
0.0,0.0,0.0,0.0,81.0,0.0,72.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,14.0,22.0,284.0,112.0,364.0,50.0,30.0,4.0,14.0,68.0,35.0,0.0,70.0,62.0,52.0,2150,,,1.96292623211,0.0443440201497,2.10214831432,0.113278213134,0.494077586207,0.00596708047088,0.0,2.44948974278,4.8,1.46969384567,2.025,1.29397642946,2.8,1.46969384567,3.0,0.664266512779,0.615124790153,0.601138849467,0.600104722467,0.600003566837
55.0,18.0,49.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,32.0,52.0,38.0,0.0,14.0,52.0,79.0,0.0,101.0,112.0,113.0,0.0,0.0,0.0,0.0,360.0,198.0,672.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,108.0,87.0,70.0,2151,1.97884584914,0.032526420115,1.98416359109,0.0368433453712,,,0.531942028986,0.0405671331442,0.0,2.44948974278,4.8,1.46969384567,1.575,0.770957197255,2.8,1.46969384567,3.0,0.664266512779,0.615124790153,0.601138849467,0.600104722467,0.600003566837
34.0,18.0,19.0,17.0,15.0,2.0,29.0,41.0,13.0,3.0,6.0,15.0,50.0,12.0,32.0,26.0,10.0,4.0,14.0,10.0,69.0,2.0,89.0,132.0,59.0,11.0,1.0,5.0,4.0,340.0,142.0,602.0,6.0,4.0,0.0,4.0,10.0,38.0,0.0,53.0,82.0,41.0,2152,2.00872475023,0.158134494039,2.00154370722,0.125926442498,1.92173519674,0.0810843840508,0.532975409836,0.0390135460113,0.0,2.44948974278,4.8,1.46969384567,1.6625,0.934662372197,2.8,1.46969384567,4.0,0.650240340182,0.60987702439,0.60057006163,0.600042040404,0.600001040076
0.0,0.0,0.0,0.0,9.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,4.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2153,,,,,2.15773808899,0.121152670291,0.498,0.0,0.0,2.44948974278,4.8,1.46969384567,2.2,1.46969384567,2.8,1.46969384567,2.0,0.721110255093,0.654213262038,0.615030331487,0.604895199409,0.601032460193
43.0,9.0,65.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,46.0,62.0,22.0,0.0,16.0,16.0,94.0,0.0,133.0,118.0,126.0,0.0,0.0,0.0,0.0,360.0,198.0,672.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,77.0,80.0,57.0,2154,1.9718911439,0.0315051215124,1.99195526978,0.0365518622851,,,0.540855072464,0.0382142227724,0.0,2.44948974278,4.8,1.46969384567,1.5625,0.75570745001,2.8,1.46969384567,3.0,0.66544158271,0.615949576325,0.601335025845,0.600139572877,0.600005793127
19.0,9.0,8.0,0.0,2.0,0.0,4.0,9.0,2.0,0.0,0.0,2.0,6.0,0.0,4.0,8.0,26.0,0.0,4.0,16.0,19.0,0.0,20.0,33.0,2.0,5.0,0.0,0.0,2.0,132.0,38.0,136.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,32.0,43.0,7.0,2155,2.01753466764,0.0508419316655,2.01655762833,0.0520584483831,1.86927058389,0.000286653030906,0.512789473684,0.0384058369294,0.0,2.44948974278,4.8,1.46969384567,1.675,0.905193349512,2.8,1.46969384567,4.0,0.658596993616,0.613385502481,0.601003731271,0.600094573402,0.600003356756
22.0,11.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,8.0,4.0,12.0,4.0,4.0,4.0,31.0,2.0,33.0,39.0,26.0,0.0,0.0,0.0,0.0,134.0,56.0,170.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,32.0,46.0,11.0,2156,1.96748540622,0.149638775692,1.95452974128,0.113386172613,,,0.532074074074,0.0405475723582,0.0,2.44948974278,4.8,1.46969384567,1.575,0.770957197255,2.8,1.46969384567,3.0,0.664266512779,0.615124790153,0.601138849467,0.600104722467,0.600003566837
37.0,14.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,12.0,18.0,56.0,0.0,16.0,24.0,51.0,16.0,54.0,77.0,39.0,0.0,0.0,0.0,0.0,280.0,198.0,264.0,0.0,0.0,0.0,0.0,0.0,57.0,12.0,70.0,85.0,43.0,2157,1.98725515074,0.105677921445,1.94068146636,0.108841076649,,,0.523722222222,0.0409366794989,0.0,2.44948974278,4.8,1.46969384567,1.6125,0.813845040533,2.8,1.46969384567,3.0,0.663560471999,0.614628854875,0.60102281679,0.600084821218,0.600002395929
3.0,0.0,0.0,1.0,24.0,0.0,19.0,13.0,12.0,1.0,0.0,5.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,10.0,14.0,2.0,1.0,0.0,2.0,76.0,24.0,72.0,2.0,14.0,0.0,0.0,4.0,4.0,0.0,3.0,4.0,3.0,2158,2.11749803124,0.0582267370893,2.13714704572,0.0512034314417,2.11748943196,0.0582382482603,0.5174,0.032693118542,0.0,2.44948974278,4.8,1.46969384567,1.9,1.24766448481,2.8,1.46969384567,4.0,0.658280588604,0.613677605501,0.601128198563,0.600117525612,0.600004764313
0.0,0.0,0.0,0.0,35.0,0.0,33.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,90.0,28.0,98.0,12.0,14.0,0.0,0.0,38.0,6.0,0.0,10.0,6.0,6.0,2159,,,2.02916309734,0.0192756078365,2.17867713077,0.0829584337321,0.496097560976,0.00459482677318,0.0,2.44948974278,4.8,1.46969384567,2.125,1.39977676792,2.8,1.46969384567,3.0,0.686476510887,0.63058985656,0.605497529398,0.601165898084,0.600130331078
6.0,1.0,2.0,0.0,17.0,0.0,16.0,11.0,4.0,1.0,0.0,3.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,12.0,0.0,7.0,7.0,10.0,5.0,2.0,0.0,2.0,76.0,36.0,60.0,4.0,10.0,0.0,0.0,4.0,11.0,0.0,13.0,8.0,11.0,2160,2.10249403382,0.0555773643154,2.08824212667,0.0586605354781,2.09325599165,0.0580101722501,0.515125,0.0343730908561,0.0,2.44948974278,4.8,1.46969384567,1.86666666667,1.17567947257,2.8,1.46969384567,4.0,0.64463598686,0.607317794375,0.600278661934,0.600013537074,0.60000018272
0.0,0.0,0.0,0.0,68.0,0.0,94.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,17.0,32.0,336.0,222.0,540.0,34.0,32.0,0.0,20.0,60.0,70.0,0.0,84.0,102.0,54.0,2161,,,2.13314796003,0.0374533701087,2.1346680966,0.0369247298412,0.491405797101,0.00649931733445,0.0,2.44948974278,4.8,1.46969384567,2.0125,1.27958733582,2.8,1.46969384567,3.0,0.663560471999,0.614628854875,0.60102281679,0.600084821218,0.600002395929
33.0,14.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,28.0,34.0,8.0,0.0,0.0,2.0,87.0,14.0,110.0,111.0,61.0,0.0,0.0,0.0,0.0,280.0,198.0,408.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,14.0,51.0,21.0,2162,1.9144782198,0.107427280963,2.04312328442,0.000257923158761,,,0.551055555556,0.0324533378222,0.0,2.44948974278,4.8,1.46969384567,1.5,0.67082039325,2.8,1.46969384567,3.0,0.678232998313,0.624879976953,0.603719041214,0.600667715689,0.600058569008
0.0,0.0,0.0,0.0,26.0,0.0,20.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,38.0,44.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,8.0,12.0,284.0,112.0,364.0,10.0,2.0,0.0,2.0,8.0,90.0,0.0,122.0,142.0,67.0,2163,,,1.98499111076,0.0921034312952,2.04865916156,0.068772290291,0.487913793103,0.00542117331351,0.0,2.44948974278,4.8,1.46969384567,1.8625,1.0810151479,2.8,1.46969384567,3.0,0.691239828135,0.633873423566,0.606611760923,0.601515728442,0.600190001742
6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,4.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,38.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,12.0,10.0,2164,2.01767876539,0.0565093866774,1.93078924617,0.082300610501,,,0.507363636364,0.036519665256,0.0,2.44948974278,4.8,1.46969384567,1.7,0.9,2.8,1.46969384567,3.0,0.678232998313,0.624879976953,0.603719041214,0.600667715689,0.600058569008
0.0,0.0,0.0,0.0,8.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,3.0,76.0,36.0,62.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,35.0,20.0,29.0,2165,,,2.06673417193,0.0540543436459,2.07016880571,0.053293539762,0.4876,0.0052,0.0,2.44948974278,4.8,1.46969384567,1.86666666667,1.08730042869,2.8,1.46969384567,3.0,0.689605362186,0.632747997202,0.606222288559,0.601390371699,0.600167833832
15.0,11.0,13.0,7.0,17.0,1.0,23.0,38.0,18.0,5.0,14.0,20.0,104.0,20.0,58.0,68.0,2.0,0.0,0.0,0.0,93.0,7.0,123.0,185.0,118.0,4.0,0.0,0.0,3.0,340.0,158.0,590.0,2.0,0.0,0.0,2.0,4.0,12.0,0.0,18.0,33.0,8.0,2166,1.95467994574,0.144768209866,1.98917763188,0.101268741429,1.98391543934,0.143231802603,0.549319672131,0.0318151078643,0.0,2.44948974278,4.8,1.46969384567,1.525,0.77419312836,2.8,1.46969384567,4.0,0.684653196881,0.630354004453,0.605494477962,0.601165860069,0.600130331024
15.0,3.0,15.0,4.0,45.0,0.0,79.0,74.0,36.0,0.0,13.0,43.0,48.0,0.0,22.0,54.0,0.0,0.0,0.0,8.0,74.0,0.0,98.0,86.0,89.0,12.0,0.0,6.0,9.0,360.0,198.0,600.0,12.0,12.0,6.0,0.0,32.0,19.0,0.0,28.0,35.0,21.0,2167,2.04715129838,0.0332481765257,2.0687380205,0.0367983602463,2.05493676184,0.0370591743563,0.533210144928,0.0365583616991,0.0,2.44948974278,4.8,1.46969384567,1.7375,1.0693894286,2.8,1.46969384567,4.0,0.650240340182,0.60987702439,0.60057006163,0.600042040404,0.600001040076
5.0,0.0,11.0,0.0,13.0,0.0,14.0,14.0,8.0,0.0,1.0,8.0,12.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,16.0,0.0,20.0,16.0,7.0,5.0,0.0,0.0,4.0,98.0,28.0,118.0,2.0,8.0,0.0,4.0,2.0,15.0,0.0,13.0,15.0,3.0,2168,2.0019834032,0.0869213050369,2.04218683782,0.0705673538809,2.06372220625,0.0453362504029,0.518659090909,0.036906480819,0.0,2.44948974278,4.8,1.46969384567,1.75,1.06653645039,2.8,1.46969384567,4.0,0.645174395028,0.607600083992,0.600315483549,0.600017155546,0.600000277546
8.0,1.0,3.0,0.0,10.0,0.0,10.0,8.0,6.0,1.0,0.0,5.0,10.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,16.0,0.0,21.0,12.0,17.0,4.0,2.0,0.0,1.0,76.0,36.0,62.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,9.0,6.0,10.0,2169,2.0351643036,0.0584583179189,2.0446147121,0.0564897721198,2.03954727066,0.0577741556106,0.52105,0.0378450459109,0.0,2.44948974278,4.8,1.46969384567,1.7,1.00498756211,2.8,1.46969384567,4.0,0.648074069841,0.609119934892,0.600523776088,0.600039797097,0.600001018082
5.0,0.0,3.0,0.0,16.0,0.0,16.0,10.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,6.0,2.0,0.0,2.0,8.0,0.0,7.0,6.0,9.0,8.0,2.0,0.0,4.0,76.0,36.0,60.0,2.0,10.0,0.0,0.0,2.0,16.0,0.0,15.0,9.0,14.0,2170,2.08287905211,0.0589099530875,2.10494976945,0.0546469193689,2.09023218308,0.0584632167891,0.5066,0.0307545118641,0.0,2.44948974278,4.8,1.46969384567,1.86666666667,1.17567947257,2.8,1.46969384567,4.0,0.64463598686,0.607317794375,0.600278661934,0.600013537074,0.60000018272
6.0,0.0,2.0,2.0,28.0,0.0,23.0,38.0,15.0,0.0,1.0,9.0,6.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,20.0,0.0,20.0,26.0,11.0,6.0,0.0,0.0,3.0,132.0,36.0,134.0,8.0,8.0,0.0,6.0,6.0,10.0,0.0,10.0,11.0,1.0,2171,2.07261231922,0.0877797918513,2.10310070779,0.0662380480269,2.09728223024,0.0692982943101,0.519551724138,0.034733057102,0.0,2.44948974278,4.8,1.46969384567,1.825,1.15947186253,2.8,1.46969384567,4.0,0.647108955277,0.608360958692,0.600373672246,0.600020661108,0.600000324588
16.0,5.0,4.0,4.0,8.0,4.0,17.0,12.0,11.0,0.0,6.0,11.0,118.0,0.0,34.0,64.0,2.0,0.0,0.0,0.0,89.0,21.0,105.0,134.0,65.0,1.0,0.0,0.0,2.0,280.0,198.0,408.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,10.0,14.0,9.0,2172,1.9404276578,0.109999188367,1.98639422981,0.103924503045,2.02682916992,0.053187495022,0.553537037037,0.0292620427649,0.0,2.44948974278,4.8,1.46969384567,1.5125,0.741514497498,2.8,1.46969384567,4.0,0.6844249411,0.630324510528,0.605494219132,0.601165858317,0.600130331023
19.0,8.0,10.0,16.0,38.0,0.0,34.0,52.0,26.0,0.0,6.0,20.0,44.0,0.0,14.0,22.0,10.0,0.0,2.0,4.0,50.0,0.0,75.0,87.0,61.0,14.0,0.0,4.0,6.0,284.0,112.0,364.0,8.0,8.0,0.0,4.0,12.0,28.0,0.0,36.0,44.0,26.0,2173,1.96177275114,0.094592937233,1.95166318752,0.0899758502232,2.00832291276,0.0879318704452,0.524603448276,0.0372183397762,0.0,2.44948974278,4.8,1.46969384567,1.7125,1.01481217474,2.8,1.46969384567,4.0,0.646384173692,0.608234278403,0.600400334528,0.600025947299,0.600000537119
45.0,16.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,16.0,28.0,32.0,0.0,8.0,16.0,60.0,20.0,63.0,97.0,50.0,0.0,0.0,0.0,0.0,280.0,198.0,408.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,61.0,65.0,32.0,2174,1.98739761652,0.100817814634,1.91416360321,0.106419272962,,,0.530555555556,0.04074612759,0.0,2.44948974278,4.8,1.46969384567,1.575,0.770957197255,2.8,1.46969384567,3.0,0.664266512779,0.615124790153,0.601138849467,0.600104722467,0.600003566837
7.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,14.0,10.0,8.0,0.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,90.0,28.0,156.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,38.0,48.0,18.0,2175,1.96139905464,0.110130222685,1.93842337166,0.102615861722,,,0.499909090909,0.0316269578494,0.0,2.44948974278,4.8,1.46969384567,1.725,0.921615429558,2.8,1.46969384567,3.0,0.686476510887,0.63058985656,0.605497529398,0.601165898084,0.600130331078
